PLAYER	TEAM	MATCH UP	GAME DATE	W/L	MIN	PTS	FGM	FGA	FG%	3PM	3PA	3P%	FTM	FTA	FT%	OREB	DREB	REB	AST	STL	BLK	TOV	PF	+/-	FP
Colby Jones	SAC	SAC vs. BKN	11/24/2024	L	17	0	0	3	0.0	0	1	0.0	0	0	-	0	2	2	1	1	1	1	1	-16	8.9
Keegan Murray	SAC	SAC vs. BKN	11/24/2024	L	36	21	7	14	50.0	1	5	20.0	6	8	75.0	3	5	8	2	1	1	2	4	8	37.6
Kevin Huerter	SAC	SAC vs. BKN	11/24/2024	L	32	11	4	8	50.0	1	5	20.0	2	2	100	0	3	3	0	0	2	1	4	-4	19.6
De'Aaron Fox	SAC	SAC vs. BKN	11/24/2024	L	38	31	10	16	62.5	3	4	75.0	8	12	66.7	0	1	1	5	2	0	2	1	5	43.7
Trey Lyles	SAC	SAC vs. BKN	11/24/2024	L	19	0	0	1	0.0	0	1	0.0	0	2	0.0	2	4	6	0	0	2	2	2	-6	11.2
Keon Ellis	SAC	SAC vs. BKN	11/24/2024	L	23	9	3	5	60.0	3	4	75.0	0	1	0.0	1	0	1	1	1	0	1	1	-6	13.7
Domantas Sabonis	SAC	SAC vs. BKN	11/24/2024	L	35	13	6	12	50.0	1	3	33.3	0	0	-	4	14	18	7	1	0	4	4	-2	44.1
DeMar DeRozan	SAC	SAC vs. BKN	11/24/2024	L	36	18	7	18	38.9	0	2	0.0	4	6	66.7	1	4	5	5	0	0	3	4	0	28.5
Kevin Huerter	SAC	SAC @ LAC	11/22/2024	L	29	0	0	5	0.0	0	4	0.0	0	0	-	0	3	3	1	0	2	1	0	-3	10.1
De'Aaron Fox	SAC	SAC @ LAC	11/22/2024	L	43	29	10	20	50.0	1	7	14.3	8	10	80.0	2	5	7	7	1	0	3	0	-4	47.9
Keegan Murray	SAC	SAC @ LAC	11/22/2024	L	40	10	4	11	36.4	2	5	40.0	0	0	-	3	6	9	4	1	1	2	3	-4	30.8
Trey Lyles	SAC	SAC @ LAC	11/22/2024	L	18	3	1	4	25.0	1	4	25.0	0	0	-	0	4	4	0	1	0	0	0	-17	10.8
DeMar DeRozan	SAC	SAC @ LAC	11/22/2024	L	36	16	6	19	31.6	0	5	0.0	4	8	50.0	0	6	6	2	1	1	2	3	-8	30.2
Domantas Sabonis	SAC	SAC @ LAC	11/22/2024	L	40	24	9	17	52.9	2	5	40.0	4	4	100	2	13	15	4	1	1	6	3	-9	48.0
Keon Ellis	SAC	SAC @ LAC	11/22/2024	L	16	1	0	3	0.0	0	2	0.0	1	2	50.0	0	0	0	1	0	3	0	2	-11	11.5
Jordan McLaughlin	SAC	SAC vs. ATL	11/18/2024	L	20	8	2	3	66.7	1	1	100	3	4	75.0	0	2	2	4	0	0	0	0	8	16.4
Kevin Huerter	SAC	SAC vs. ATL	11/18/2024	L	39	9	4	15	26.7	1	10	10.0	0	0	-	0	5	5	3	3	0	2	3	-15	26.5
De'Aaron Fox	SAC	SAC vs. ATL	11/18/2024	L	39	28	11	23	47.8	3	6	50.0	3	4	75.0	0	5	5	7	1	0	4	2	2	43.5
Trey Lyles	SAC	SAC vs. ATL	11/18/2024	L	38	12	4	11	36.4	3	7	42.9	1	2	50.0	4	6	10	4	1	0	0	2	-4	33.0
Doug McDermott	SAC	SAC vs. ATL	11/18/2024	L	19	8	3	4	75.0	2	3	66.7	0	0	-	0	1	1	1	0	0	1	3	15	9.7
Alex Len	SAC	SAC vs. ATL	11/18/2024	L	17	2	1	2	50.0	0	1	0.0	0	0	-	1	2	3	1	0	3	1	2	-5	15.1
Keegan Murray	SAC	SAC vs. ATL	11/18/2024	L	22	7	3	9	33.3	1	3	33.3	0	0	-	1	6	7	1	2	0	4	6	-20	18.9
Keon Ellis	SAC	SAC vs. ATL	11/18/2024	L	33	33	9	17	52.9	9	15	60.0	6	7	85.7	2	4	6	1	1	1	1	1	15	46.7
Orlando Robinson	SAC	SAC vs. UTA	11/16/2024	W	12	6	2	2	100	1	1	100	1	2	50.0	2	1	3	0	0	0	1	2	2	8.6
Keon Ellis	SAC	SAC vs. UTA	11/16/2024	W	10	0	0	1	0.0	0	1	0.0	0	0	-	0	0	0	0	0	0	2	2	5	-2.0
Isaac Jones	SAC	SAC vs. UTA	11/16/2024	W	12	6	2	2	100	0	0	-	2	2	100	1	1	2	0	0	1	0	4	-2	11.4
Doug McDermott	SAC	SAC vs. UTA	11/16/2024	W	19	6	2	7	28.6	2	6	33.3	0	0	-	0	1	1	0	1	0	0	3	-3	10.2
Jordan McLaughlin	SAC	SAC vs. UTA	11/16/2024	W	22	6	2	5	40.0	2	4	50.0	0	0	-	0	3	3	5	1	0	1	2	12	19.1
Keegan Murray	SAC	SAC vs. UTA	11/16/2024	W	39	5	2	6	33.3	1	4	25.0	0	0	-	1	5	6	2	1	0	1	5	1	17.2
Kevin Huerter	SAC	SAC vs. UTA	11/16/2024	W	34	18	6	14	42.9	5	12	41.7	1	2	50.0	0	5	5	2	1	0	3	4	0	27.0
De'Aaron Fox	SAC	SAC vs. UTA	11/16/2024	W	36	49	16	30	53.3	3	4	75.0	14	19	73.7	0	3	3	9	2	0	4	3	1	68.1
Trey Lyles	SAC	SAC vs. UTA	11/16/2024	W	35	17	6	9	66.7	5	7	71.4	0	0	-	0	3	3	1	0	1	2	2	1	23.1
Alex Len	SAC	SAC vs. UTA	11/16/2024	W	13	8	4	5	80.0	0	0	-	0	0	-	4	1	5	2	0	1	0	2	4	20.0
Doug McDermott	SAC	SAC vs. MIN	11/15/2024	L	16	8	3	6	50.0	2	4	50.0	0	0	-	0	3	3	1	0	0	0	1	4	13.1
