PLAYER	TEAM	MATCH UP	GAME DATE	W/L	MIN	PTS	FGM	FGA	FG%	3PM	3PA	3P%	FTM	FTA	FT%	OREB	DREB	REB	AST	STL	BLK	TOV	PF	+/-	FP
Toumani Camara	POR	POR vs. ATL	11/17/2024	W	35	3	1	8	12.5	1	3	33.3	0	0	-	3	1	4	5	4	0	1	4	-6	26.3
Donovan Clingan	POR	POR vs. ATL	11/17/2024	W	22	6	3	4	75.0	0	0	-	0	0	-	5	3	8	0	1	3	1	3	-20	26.6
Deni Avdija	POR	POR vs. MIN	11/13/2024	W	18	7	1	5	20.0	1	2	50.0	4	4	100	0	6	6	1	1	0	3	2	15	15.7
Scoot Henderson	POR	POR vs. MIN	11/13/2024	W	27	11	4	10	40.0	1	3	33.3	2	2	100	0	4	4	5	2	0	5	2	-6	24.3
Dalano Banton	POR	POR vs. MIN	11/13/2024	W	24	13	4	7	57.1	1	1	100	4	5	80.0	0	2	2	5	2	1	1	1	19	30.9
Kris Murray	POR	POR vs. MIN	11/13/2024	W	20	6	3	6	50.0	0	2	0.0	0	0	-	2	2	4	1	2	0	1	2	17	17.3
Toumani Camara	POR	POR vs. MIN	11/13/2024	W	35	11	5	9	55.6	1	3	33.3	0	0	-	2	6	8	1	2	0	2	1	-6	26.1
Donovan Clingan	POR	POR vs. MIN	11/13/2024	W	31	17	6	10	60.0	0	0	-	5	5	100	6	6	12	1	0	8	1	3	15	55.9
Shaedon Sharpe	POR	POR vs. MIN	11/13/2024	W	36	33	12	23	52.2	3	10	30.0	6	7	85.7	1	5	6	1	0	0	3	2	-4	38.7
Jerami Grant	POR	POR vs. MIN	11/13/2024	W	35	8	3	12	25.0	2	4	50.0	0	0	-	0	3	3	2	1	1	1	2	-6	19.6
Jerami Grant	POR	POR vs. MIN	11/12/2024	W	39	21	5	15	33.3	2	5	40.0	9	10	90.0	0	2	2	8	0	0	3	1	15	32.4
Toumani Camara	POR	POR vs. MIN	11/12/2024	W	38	14	5	8	62.5	4	5	80.0	0	0	-	2	2	4	3	2	0	3	3	20	26.3
Scoot Henderson	POR	POR vs. MIN	11/12/2024	W	21	14	6	9	66.7	2	2	100	0	1	0.0	1	3	4	2	3	0	3	4	11	27.8
Dalano Banton	POR	POR vs. MIN	11/12/2024	W	24	12	4	9	44.4	4	6	66.7	0	0	-	1	3	4	5	1	2	5	3	2	28.3
Deni Avdija	POR	POR vs. MIN	11/12/2024	W	25	17	4	10	40.0	3	6	50.0	6	6	100	0	4	4	5	1	1	1	2	5	34.3
Robert Williams III	POR	POR vs. MIN	11/12/2024	W	25	19	9	10	90.0	0	0	-	1	1	100	2	7	9	3	3	3	1	1	13	51.3
Shaedon Sharpe	POR	POR vs. MIN	11/12/2024	W	33	17	7	15	46.7	3	5	60.0	0	0	-	1	2	3	3	3	0	2	4	3	32.1
Donovan Clingan	POR	POR vs. MIN	11/12/2024	W	21	4	2	5	40.0	0	1	0.0	0	0	-	3	3	6	0	1	1	1	5	3	16.2
Donovan Clingan	POR	POR vs. MEM	11/10/2024	L	17	13	5	7	71.4	0	1	0.0	3	3	100	1	2	3	0	1	1	2	3	-14	20.6
Rayan Rupert	POR	POR vs. MEM	11/10/2024	L	15	2	1	4	25.0	0	2	0.0	0	0	-	3	2	5	0	0	0	2	1	-15	6.0
