PLAYER	TEAM	MATCH UP	GAME DATE	W/L	MIN	PTS	FGM	FGA	FG%	3PM	3PA	3P%	FTM	FTA	FT%	OREB	DREB	REB	AST	STL	BLK	TOV	PF	+/-	FP
Jakob Poeltl	TOR	TOR @ CHA	10/30/2024	L	35	20	10	14	71.4	0	0	-	0	0	-	5	11	16	2	2	0	1	4	18	47.2
Chris Boucher	TOR	TOR @ CHA	10/30/2024	L	17	13	6	10	60.0	1	4	25.0	0	0	-	1	3	4	1	0	1	1	1	4	21.3
RJ Barrett	TOR	TOR @ CHA	10/30/2024	L	33	31	10	18	55.6	4	6	66.7	7	12	58.3	1	3	4	8	2	0	3	3	-6	50.8
Ochai Agbaji	TOR	TOR @ CHA	10/30/2024	L	29	10	3	6	50.0	1	3	33.3	3	3	100	0	3	3	3	0	2	2	1	-10	22.1
Davion Mitchell	TOR	TOR @ CHA	10/30/2024	L	28	11	5	11	45.5	0	5	0.0	1	2	50.0	1	1	2	11	0	0	2	4	-5	27.9
Jamal Shead	TOR	TOR @ CHA	10/30/2024	L	20	7	2	6	33.3	1	2	50.0	2	3	66.7	1	1	2	9	1	0	1	1	0	24.9
Jonathan Mogbo	TOR	TOR @ CHA	10/30/2024	L	25	11	5	7	71.4	0	0	-	1	2	50.0	2	2	4	2	1	2	1	2	-9	26.8
Chris Boucher	TOR	TOR vs. DEN	10/28/2024	L	14	4	2	6	33.3	0	2	0.0	0	0	-	1	2	3	0	0	1	0	2	3	10.6
Scottie Barnes	TOR	TOR vs. DEN	10/28/2024	L	35	21	9	19	47.4	1	3	33.3	2	4	50.0	2	10	12	9	5	1	4	1	-2	62.9
Jamal Shead	TOR	TOR vs. DEN	10/28/2024	L	18	8	4	8	50.0	0	2	0.0	0	0	-	0	1	1	5	1	0	1	3	0	18.7
Jonathan Mogbo	TOR	TOR vs. DEN	10/28/2024	L	14	6	1	2	50.0	0	1	0.0	4	4	100	0	3	3	1	0	0	1	2	2	10.1
Jamison Battle	TOR	TOR vs. DEN	10/28/2024	L	12	4	1	3	33.3	0	2	0.0	2	2	100	1	0	1	0	0	1	0	3	3	8.2
Davion Mitchell	TOR	TOR vs. DEN	10/28/2024	L	35	16	5	10	50.0	3	6	50.0	3	4	75.0	1	1	2	6	0	1	4	3	0	26.4
Gradey Dick	TOR	TOR vs. DEN	10/28/2024	L	37	15	5	13	38.5	2	7	28.6	3	3	100	1	0	1	4	0	1	0	2	-4	25.2
Ochai Agbaji	TOR	TOR vs. DEN	10/28/2024	L	29	15	6	12	50.0	2	5	40.0	1	2	50.0	3	4	7	0	1	1	0	4	-5	29.4
RJ Barrett	TOR	TOR vs. DEN	10/28/2024	L	29	20	9	21	42.9	2	6	33.3	0	0	-	1	4	5	3	0	0	2	5	-3	28.5
Jakob Poeltl	TOR	TOR vs. DEN	10/28/2024	L	40	16	7	13	53.8	0	0	-	2	2	100	8	11	19	2	0	1	3	2	-1	41.8
