PLAYER	TEAM	MATCH UP	GAME DATE	W/L	MIN	PTS	FGM	FGA	FG%	3PM	3PA	3P%	FTM	FTA	FT%	OREB	DREB	REB	AST	STL	BLK	TOV	PF	+/-	FP
Rui Hachimura	LAL	LAL @ POR	02/20/2025	W	35	6	3	7	42.9	0	3	0.0	0	0	-	4	8	12	1	0	1	1	2	0	23.9
Gabe Vincent	LAL	LAL @ POR	02/20/2025	W	16	7	2	7	28.6	1	6	16.7	2	2	100	0	1	1	1	1	0	0	3	0	12.7
Jordan Goodwin	LAL	LAL @ POR	02/20/2025	W	20	0	0	1	0.0	0	1	0.0	0	0	-	1	4	5	1	0	0	1	2	-8	6.5
Trey Jemison III	LAL	LAL @ POR	02/20/2025	W	14	6	3	5	60.0	0	0	-	0	0	-	2	2	4	0	0	0	0	2	6	10.8
LeBron James	LAL	LAL @ POR	02/20/2025	W	36	40	14	24	58.3	4	8	50.0	8	8	100	0	8	8	4	2	1	11	2	8	53.6
Dorian Finney-Smith	LAL	LAL @ POR	02/20/2025	W	33	10	4	7	57.1	2	5	40.0	0	0	-	1	5	6	0	2	1	2	1	20	24.2
Jaxson Hayes	LAL	LAL @ POR	02/20/2025	W	28	9	4	7	57.1	0	0	-	1	2	50.0	2	5	7	4	0	1	1	2	2	25.4
Austin Reaves	LAL	LAL @ POR	02/20/2025	W	40	32	9	21	42.9	2	8	25.0	12	13	92.3	1	0	1	7	2	2	6	2	5	49.7
Dalton Knecht	LAL	LAL @ POR	02/20/2025	W	13	0	0	2	0.0	0	1	0.0	0	0	-	0	2	2	2	0	0	0	1	7	5.4
LeBron James	LAL	LAL vs. CHA	02/19/2025	L	38	26	10	22	45.5	4	11	36.4	2	2	100	1	6	7	11	1	2	2	0	-4	57.9
Dorian Finney-Smith	LAL	LAL vs. CHA	02/19/2025	L	28	12	4	7	57.1	4	6	66.7	0	0	-	4	1	5	3	0	0	1	1	1	21.5
Jarred Vanderbilt	LAL	LAL vs. CHA	02/19/2025	L	13	3	1	1	100	0	0	-	1	2	50.0	0	4	4	0	0	0	2	0	-17	5.8
Luka Dončić	LAL	LAL vs. CHA	02/19/2025	L	33	14	5	18	27.8	1	9	11.1	3	4	75.0	1	10	11	8	1	0	6	5	13	36.2
Rui Hachimura	LAL	LAL vs. CHA	02/19/2025	L	39	17	7	16	43.8	1	8	12.5	2	4	50.0	2	6	8	3	1	0	1	1	-1	33.1
Jaxson Hayes	LAL	LAL vs. CHA	02/19/2025	L	18	8	4	5	80.0	0	0	-	0	0	-	1	3	4	0	2	0	1	2	12	17.8
Austin Reaves	LAL	LAL vs. CHA	02/19/2025	L	27	8	3	9	33.3	2	7	28.6	0	0	-	0	2	2	2	1	2	3	3	-5	19.4
Alex Len	LAL	LAL vs. CHA	02/19/2025	L	10	0	0	0	-	0	0	-	0	0	-	0	1	1	0	0	0	0	1	8	1.2
Gabe Vincent	LAL	LAL vs. CHA	02/19/2025	L	20	6	2	7	28.6	2	6	33.3	0	0	-	2	1	3	2	0	0	1	3	-6	11.6
Dalton Knecht	LAL	LAL vs. CHA	02/19/2025	L	13	3	1	5	20.0	1	4	25.0	0	0	-	1	4	5	0	1	0	1	1	-16	11.0
Alex Len	LAL	LAL @ UTA	02/12/2025	L	22	4	2	5	40.0	0	0	-	0	0	-	2	5	7	2	0	1	0	3	-9	18.4
Jarred Vanderbilt	LAL	LAL @ UTA	02/12/2025	L	17	3	1	3	33.3	1	1	100	0	2	0.0	2	4	6	0	0	0	2	0	-12	8.2
