PLAYER	TEAM	MATCH UP	GAME DATE	W/L	MIN	PTS	FGM	FGA	FG%	3PM	3PA	3P%	FTM	FTA	FT%	OREB	DREB	REB	AST	STL	BLK	TOV	PF	+/-	FP
Day'Ron Sharpe	BKN	BKN vs. IND	01/06/2025	L	22	16	8	13	61.5	0	1	0.0	0	0	-	9	4	13	5	0	0	0	2	9	39.1
Noah Clowney	BKN	BKN vs. IND	01/06/2025	L	29	14	4	15	26.7	3	10	30.0	3	3	100	1	3	4	1	0	0	1	4	-9	19.3
Tyrese Martin	BKN	BKN vs. IND	01/06/2025	L	30	15	6	12	50.0	1	3	33.3	2	4	50.0	3	2	5	1	1	0	3	0	-11	22.5
Ziaire Williams	BKN	BKN vs. IND	01/06/2025	L	26	10	4	8	50.0	2	5	40.0	0	0	-	0	8	8	4	1	1	1	4	-20	30.6
Nic Claxton	BKN	BKN vs. IND	01/06/2025	L	26	4	2	10	20.0	0	1	0.0	0	0	-	2	5	7	3	2	1	1	2	-23	24.9
D'Angelo Russell	BKN	BKN vs. PHI	01/04/2025	L	14	5	1	4	25.0	1	2	50.0	2	3	66.7	0	1	1	4	2	0	3	0	-11	15.2
Nic Claxton	BKN	BKN vs. PHI	01/04/2025	L	23	10	5	8	62.5	0	1	0.0	0	0	-	1	4	5	0	0	0	2	2	-21	14.0
Ziaire Williams	BKN	BKN vs. PHI	01/04/2025	L	22	19	6	8	75.0	4	6	66.7	3	4	75.0	0	3	3	2	1	1	2	1	-19	29.6
Jalen Wilson	BKN	BKN vs. PHI	01/04/2025	L	33	11	4	11	36.4	3	8	37.5	0	0	-	1	3	4	0	0	0	3	6	-20	12.8
Tosan Evbuomwan	BKN	BKN vs. PHI	01/04/2025	L	21	3	1	4	25.0	1	4	25.0	0	2	0.0	0	1	1	1	0	1	1	3	-11	7.7
Reece Beekman	BKN	BKN vs. PHI	01/04/2025	L	18	7	3	4	75.0	0	1	0.0	1	1	100	0	1	1	0	1	1	4	1	-8	10.2
Tyrese Martin	BKN	BKN vs. PHI	01/04/2025	L	29	16	6	18	33.3	1	7	14.3	3	4	75.0	1	4	5	3	0	0	0	1	-19	26.5
Keon Johnson	BKN	BKN vs. PHI	01/04/2025	L	36	15	5	14	35.7	2	5	40.0	3	4	75.0	1	7	8	8	1	0	2	3	-16	37.6
Day'Ron Sharpe	BKN	BKN vs. PHI	01/04/2025	L	25	5	2	8	25.0	1	4	25.0	0	1	0.0	1	4	5	2	0	1	1	2	-6	16.0
Noah Clowney	BKN	BKN vs. PHI	01/04/2025	L	19	3	1	3	33.3	1	3	33.3	0	0	-	1	5	6	2	1	0	4	2	-14	12.2
Nic Claxton	BKN	BKN @ MIL	01/02/2025	W	33	16	5	9	55.6	0	0	-	6	8	75.0	1	10	11	2	1	1	0	3	-1	38.2
Keon Johnson	BKN	BKN @ MIL	01/02/2025	W	28	9	3	7	42.9	1	2	50.0	2	3	66.7	2	7	9	1	0	1	2	4	-6	22.3
Jalen Wilson	BKN	BKN @ MIL	01/02/2025	W	37	13	6	13	46.2	1	4	25.0	0	0	-	2	2	4	1	2	0	2	3	-21	23.3
Tyrese Martin	BKN	BKN @ MIL	01/02/2025	W	15	0	0	2	0.0	0	1	0.0	0	0	-	0	0	0	3	1	0	0	1	16	7.5
D'Angelo Russell	BKN	BKN @ MIL	01/02/2025	W	28	11	3	11	27.3	0	4	0.0	5	5	100	0	3	3	12	2	0	1	2	1	37.6
Cameron Johnson	BKN	BKN @ MIL	01/02/2025	W	39	26	10	16	62.5	6	12	50.0	0	0	-	2	3	5	0	0	0	5	1	-2	27.0
