PLAYER	TEAM	MATCH UP	GAME DATE	W/L	MIN	PTS	FGM	FGA	FG%	3PM	3PA	3P%	FTM	FTA	FT%	OREB	DREB	REB	AST	STL	BLK	TOV	PF	+/-	FP
Jeremiah Robinson-Earl	NOP	NOP @ GSW	10/30/2024	L	23	9	3	4	75.0	0	1	0.0	3	3	100	2	3	5	3	0	0	1	2	5	18.5
Brandon Ingram	NOP	NOP @ GSW	10/30/2024	L	32	14	5	11	45.5	2	6	33.3	2	2	100	1	4	5	6	0	0	2	2	-15	27.0
Yves Missi	NOP	NOP @ GSW	10/30/2024	L	12	0	0	5	0.0	0	0	-	0	0	-	2	1	3	1	0	0	0	0	-13	5.1
Jose Alvarado	NOP	NOP @ GSW	10/30/2024	L	35	16	6	13	46.2	4	8	50.0	0	0	-	1	4	5	4	1	2	1	2	-18	36.0
CJ McCollum	NOP	NOP @ GSW	10/29/2024	L	31	5	2	8	25.0	1	4	25.0	0	0	-	1	5	6	5	0	2	4	1	-7	21.7
Daniel Theis	NOP	NOP @ GSW	10/29/2024	L	21	5	2	5	40.0	0	2	0.0	1	2	50.0	1	6	7	3	0	1	1	2	-9	19.9
Herbert Jones	NOP	NOP @ GSW	10/29/2024	L	20	5	2	3	66.7	1	2	50.0	0	0	-	0	3	3	0	1	0	1	0	7	10.6
Jeremiah Robinson-Earl	NOP	NOP @ GSW	10/29/2024	L	11	5	2	3	66.7	1	1	100	0	0	-	1	0	1	0	0	0	0	0	-10	6.2
Yves Missi	NOP	NOP @ GSW	10/29/2024	L	22	9	4	6	66.7	0	0	-	1	5	20.0	1	6	7	3	0	2	2	1	-4	25.9
Brandon Ingram	NOP	NOP @ GSW	10/29/2024	L	31	30	12	17	70.6	3	6	50.0	3	3	100	1	3	4	2	0	0	3	2	-10	34.8
Jordan Hawkins	NOP	NOP @ GSW	10/29/2024	L	26	4	0	6	0.0	0	1	0.0	4	4	100	0	2	2	1	1	0	2	3	-13	8.9
Zion Williamson	NOP	NOP @ GSW	10/29/2024	L	30	31	12	19	63.2	1	2	50.0	6	8	75.0	2	6	8	3	0	1	7	3	-14	41.1
Javonte Green	NOP	NOP @ GSW	10/29/2024	L	19	3	1	2	50.0	1	1	100	0	0	-	2	4	6	1	1	0	1	0	-19	13.7
Jose Alvarado	NOP	NOP @ GSW	10/29/2024	L	22	6	2	4	50.0	0	2	0.0	2	2	100	0	0	0	4	1	0	2	1	-11	13.0
Zion Williamson	NOP	NOP @ POR	10/27/2024	L	28	14	3	12	25.0	0	0	-	8	10	80.0	2	1	3	4	0	1	3	3	-5	23.6
CJ McCollum	NOP	NOP @ POR	10/27/2024	L	36	27	10	21	47.6	3	10	30.0	4	6	66.7	0	4	4	3	4	0	3	2	-29	45.3
Yves Missi	NOP	NOP @ POR	10/27/2024	L	20	5	2	4	50.0	0	0	-	1	1	100	3	0	3	2	2	2	1	3	-1	22.6
Daniel Theis	NOP	NOP @ POR	10/27/2024	L	17	2	1	2	50.0	0	1	0.0	0	0	-	1	3	4	1	0	2	0	1	-14	14.3
Brandon Ingram	NOP	NOP @ POR	10/27/2024	L	32	14	7	17	41.2	0	3	0.0	0	0	-	1	7	8	6	0	0	2	2	-23	30.6
Jordan Hawkins	NOP	NOP @ POR	10/27/2024	L	34	17	6	13	46.2	2	4	50.0	3	3	100	1	6	7	3	0	0	2	0	-19	27.9
Javonte Green	NOP	NOP @ POR	10/27/2024	L	15	7	2	3	66.7	1	2	50.0	2	2	100	2	1	3	0	0	2	0	3	-4	16.6
Herbert Jones	NOP	NOP @ POR	10/27/2024	L	31	12	5	7	71.4	1	3	33.3	1	2	50.0	2	0	2	1	2	0	2	5	-24	19.9
Jose Alvarado	NOP	NOP @ POR	10/27/2024	L	16	3	1	5	20.0	1	4	25.0	0	0	-	1	0	1	4	1	1	0	2	6	16.2
Jordan Hawkins	NOP	NOP @ POR	10/25/2024	W	29	24	8	12	66.7	4	7	57.1	4	4	100	1	4	5	0	0	0	0	1	1	30.0
Javonte Green	NOP	NOP @ POR	10/25/2024	W	19	3	1	3	33.3	0	1	0.0	1	1	100	1	1	2	0	0	0	1	2	6	4.4
Zion Williamson	NOP	NOP @ POR	10/25/2024	W	29	16	4	15	26.7	0	1	0.0	8	14	57.1	3	8	11	7	1	3	1	3	7	50.7
