PLAYER	TEAM	MATCH UP	GAME DATE	W/L	MIN	PTS	FGM	FGA	FG%	3PM	3PA	3P%	FTM	FTA	FT%	OREB	DREB	REB	AST	STL	BLK	TOV	PF	+/-	FP
Josh Okogie	PHX	PHX @ GSW	12/28/2024	L	31	11	4	8	50.0	1	2	50.0	2	4	50.0	6	3	9	0	2	2	2	2	3	31.8
Monté Morris	PHX	PHX @ GSW	12/28/2024	L	16	8	3	6	50.0	0	2	0.0	2	2	100	0	1	1	2	1	0	0	0	9	15.2
Royce O'Neale	PHX	PHX @ GSW	12/28/2024	L	12	0	0	3	0.0	0	3	0.0	0	0	-	0	1	1	0	0	1	0	1	-5	4.2
Tyus Jones	PHX	PHX @ GSW	12/28/2024	L	32	8	3	11	27.3	2	6	33.3	0	0	-	0	5	5	6	0	0	1	1	-11	22.0
Kevin Durant	PHX	PHX @ GSW	12/28/2024	L	37	31	10	24	41.7	1	5	20.0	10	12	83.3	2	4	6	3	0	4	8	2	-17	46.7
Mason Plumlee	PHX	PHX @ GSW	12/28/2024	L	26	2	0	0	-	0	0	-	2	2	100	1	8	9	6	1	1	2	1	-2	25.8
Monté Morris	PHX	PHX vs. DAL	12/27/2024	L	18	0	0	4	0.0	0	2	0.0	0	0	-	0	3	3	2	0	0	0	1	2	6.6
Bradley Beal	PHX	PHX vs. DAL	12/27/2024	L	38	11	5	18	27.8	1	5	20.0	0	0	-	2	1	3	4	2	1	4	3	-13	25.6
Kevin Durant	PHX	PHX vs. DAL	12/27/2024	L	38	35	11	19	57.9	3	4	75.0	10	12	83.3	0	3	3	0	0	0	1	1	-3	37.6
Ryan Dunn	PHX	PHX vs. DAL	12/27/2024	L	21	5	2	8	25.0	1	5	20.0	0	0	-	1	4	5	1	3	1	0	2	-6	24.5
Tyus Jones	PHX	PHX vs. DAL	12/27/2024	L	24	3	1	5	20.0	1	4	25.0	0	0	-	2	0	2	6	0	1	2	0	-11	15.4
Jusuf Nurkić	PHX	PHX vs. DAL	12/27/2024	L	14	3	1	4	25.0	1	1	100	0	0	-	2	3	5	2	1	1	4	3	-10	14.0
Royce O'Neale	PHX	PHX vs. DAL	12/27/2024	L	30	14	5	11	45.5	4	9	44.4	0	0	-	0	5	5	4	2	2	2	2	-11	36.0
Josh Okogie	PHX	PHX vs. DAL	12/27/2024	L	22	8	3	8	37.5	2	5	40.0	0	0	-	2	2	4	1	2	1	0	1	0	23.3
Mason Plumlee	PHX	PHX vs. DAL	12/27/2024	L	18	4	1	2	50.0	0	0	-	2	4	50.0	3	6	9	2	0	0	0	3	0	17.8
Oso Ighodaro	PHX	PHX vs. DAL	12/27/2024	L	16	4	2	2	100	0	0	-	0	2	0.0	0	3	3	1	1	0	0	1	3	12.1
Kevin Durant	PHX	PHX vs. DEN	12/25/2024	W	38	27	9	26	34.6	0	5	0.0	9	9	100	2	2	4	6	2	2	0	3	3	52.8
Jusuf Nurkić	PHX	PHX vs. DEN	12/25/2024	W	30	8	3	6	50.0	1	4	25.0	1	2	50.0	3	10	13	6	0	0	1	2	5	31.6
Tyus Jones	PHX	PHX vs. DEN	12/25/2024	W	30	17	7	9	77.8	3	5	60.0	0	0	-	0	3	3	4	1	0	1	1	2	28.6
