PLAYER	TEAM	MATCH UP	GAME DATE	W/L	MIN	PTS	FGM	FGA	FG%	3PM	3PA	3P%	FTM	FTA	FT%	OREB	DREB	REB	AST	STL	BLK	TOV	PF	+/-	FP
Nikola Vučević	CHI	CHI @ MIL	11/20/2024	L	35	14	6	15	40.0	2	7	28.6	0	0	-	1	5	6	6	3	1	1	3	-4	41.2
Coby White	CHI	CHI @ MIL	11/20/2024	L	32	14	6	15	40.0	2	8	25.0	0	0	-	0	2	2	2	0	0	3	4	0	16.4
Ayo Dosunmu	CHI	CHI @ MIL	11/20/2024	L	32	8	4	7	57.1	0	1	0.0	0	0	-	0	3	3	3	1	0	3	3	-18	16.1
Dalen Terry	CHI	CHI @ MIL	11/20/2024	L	16	10	4	5	80.0	2	2	100	0	0	-	0	1	1	1	1	0	0	2	-5	15.7
Julian Phillips	CHI	CHI @ MIL	11/20/2024	L	14	6	2	4	50.0	2	4	50.0	0	0	-	0	2	2	0	1	0	0	3	-11	11.4
Zach LaVine	CHI	CHI @ DET	11/18/2024	W	35	25	9	19	47.4	7	14	50.0	0	0	-	0	6	6	5	1	0	1	0	24	41.7
Josh Giddey	CHI	CHI @ DET	11/18/2024	W	29	11	5	10	50.0	1	4	25.0	0	0	-	2	6	8	10	0	0	4	3	13	31.6
Julian Phillips	CHI	CHI @ DET	11/18/2024	W	15	5	1	2	50.0	0	0	-	3	4	75.0	0	4	4	1	0	0	1	2	7	10.3
Nikola Vučević	CHI	CHI @ DET	11/18/2024	W	35	29	11	18	61.1	6	8	75.0	1	2	50.0	2	10	12	3	0	3	0	2	24	56.9
Patrick Williams	CHI	CHI @ DET	11/18/2024	W	33	8	3	10	30.0	2	4	50.0	0	0	-	2	3	5	2	0	0	1	3	3	16.0
Jalen Smith	CHI	CHI @ DET	11/18/2024	W	13	8	2	5	40.0	2	3	66.7	2	2	100	2	3	5	2	1	0	2	0	-14	18.0
Ayo Dosunmu	CHI	CHI @ DET	11/18/2024	W	33	9	4	12	33.3	0	2	0.0	1	2	50.0	1	0	1	1	0	1	0	0	8	14.7
Dalen Terry	CHI	CHI @ DET	11/18/2024	W	12	2	0	0	-	0	0	-	2	2	100	1	0	1	0	1	0	0	2	-9	6.2
Coby White	CHI	CHI @ DET	11/18/2024	W	33	25	9	14	64.3	5	10	50.0	2	2	100	0	4	4	4	0	1	1	3	-3	37.8
Coby White	CHI	CHI vs. HOU	11/17/2024	L	25	8	3	8	37.5	2	4	50.0	0	0	-	1	1	2	4	0	1	1	1	-17	18.4
Patrick Williams	CHI	CHI vs. HOU	11/17/2024	L	16	7	2	9	22.2	1	7	14.3	2	2	100	0	1	1	1	0	0	3	0	-24	6.7
Ayo Dosunmu	CHI	CHI vs. HOU	11/17/2024	L	24	9	4	10	40.0	1	5	20.0	0	0	-	0	2	2	6	0	0	1	2	-17	19.4
Josh Giddey	CHI	CHI vs. HOU	11/17/2024	L	21	9	3	10	30.0	1	6	16.7	2	2	100	2	7	9	5	0	1	1	1	-19	29.3
Julian Phillips	CHI	CHI vs. HOU	11/17/2024	L	12	2	1	6	16.7	0	4	0.0	0	0	-	0	0	0	1	1	0	1	3	-9	5.5
Talen Horton-Tucker	CHI	CHI vs. HOU	11/17/2024	L	10	12	4	11	36.4	2	4	50.0	2	3	66.7	4	0	4	2	0	0	0	1	-4	19.8
Jalen Smith	CHI	CHI vs. HOU	11/17/2024	L	15	5	2	7	28.6	0	3	0.0	1	1	100	3	4	7	0	0	3	0	2	10	22.4
Chris Duarte	CHI	CHI vs. HOU	11/17/2024	L	12	6	2	4	50.0	0	2	0.0	2	2	100	1	1	2	0	0	0	0	1	-6	8.4
Matas Buzelis	CHI	CHI vs. HOU	11/17/2024	L	16	8	2	6	33.3	2	3	66.7	2	2	100	1	2	3	0	1	0	2	2	-4	12.6
