PLAYER	TEAM	MATCH UP	GAME DATE	W/L	MIN	PTS	FGM	FGA	FG%	3PM	3PA	3P%	FTM	FTA	FT%	OREB	DREB	REB	AST	STL	BLK	TOV	PF	+/-	FP
Lindy Waters III	GSW	GSW vs. BKN	11/25/2024	L	28	13	5	10	50.0	2	5	40.0	1	1	100	0	4	4	1	1	1	2	4	-5	23.3
Kyle Anderson	GSW	GSW vs. BKN	11/25/2024	L	14	4	2	3	66.7	0	0	-	0	0	-	0	2	2	3	0	0	1	1	-13	9.9
Trayce Jackson-Davis	GSW	GSW vs. BKN	11/25/2024	L	17	8	4	7	57.1	0	0	-	0	0	-	1	2	3	1	0	1	2	2	-2	14.1
Stephen Curry	GSW	GSW @ SAS	11/23/2024	L	32	14	5	16	31.3	3	10	30.0	1	1	100	2	5	7	5	0	0	3	1	4	26.9
Draymond Green	GSW	GSW @ SAS	11/23/2024	L	27	1	0	5	0.0	0	3	0.0	1	2	50.0	2	5	7	8	0	1	0	6	0	24.4
Andrew Wiggins	GSW	GSW @ SAS	11/23/2024	L	33	20	6	16	37.5	4	10	40.0	4	5	80.0	2	3	5	3	1	0	0	1	1	33.5
Kevon Looney	GSW	GSW @ SAS	11/23/2024	L	13	8	4	5	80.0	0	0	-	0	2	0.0	3	4	7	0	2	0	2	2	-10	20.4
Kyle Anderson	GSW	GSW @ SAS	11/23/2024	L	13	6	3	5	60.0	0	1	0.0	0	1	0.0	0	5	5	1	0	0	1	2	-8	12.5
Buddy Hield	GSW	GSW @ SAS	11/23/2024	L	24	11	4	9	44.4	3	7	42.9	0	0	-	1	0	1	4	0	0	2	2	-2	16.2
Moses Moody	GSW	GSW @ SAS	11/23/2024	L	22	6	2	8	25.0	0	2	0.0	2	2	100	1	0	1	1	1	0	0	0	-13	11.7
Trayce Jackson-Davis	GSW	GSW @ SAS	11/23/2024	L	23	12	6	12	50.0	0	0	-	0	0	-	4	4	8	3	0	0	0	2	-7	26.1
Brandin Podziemski	GSW	GSW @ SAS	11/23/2024	L	16	0	0	3	0.0	0	1	0.0	0	0	-	0	3	3	2	0	0	1	0	-14	5.6
Gary Payton II	GSW	GSW @ SAS	11/23/2024	L	13	5	2	4	50.0	1	2	50.0	0	0	-	0	1	1	1	0	1	1	2	7	9.7
Lindy Waters III	GSW	GSW @ SAS	11/23/2024	L	25	11	4	12	33.3	3	8	37.5	0	0	-	2	2	4	1	0	1	0	3	-8	20.3
Brandin Podziemski	GSW	GSW @ NOP	11/22/2024	W	21	11	5	11	45.5	0	5	0.0	1	1	100	2	3	5	3	0	0	1	0	-3	20.5
Trayce Jackson-Davis	GSW	GSW @ NOP	11/22/2024	W	18	9	4	9	44.4	0	1	0.0	1	2	50.0	3	5	8	0	0	1	0	0	2	21.6
Stephen Curry	GSW	GSW @ NOP	11/22/2024	W	33	19	6	13	46.2	4	7	57.1	3	3	100	0	7	7	7	1	1	4	3	4	39.9
