PLAYER	TEAM	MATCH UP	GAME DATE	W/L	MIN	PTS	FGM	FGA	FG%	3PM	3PA	3P%	FTM	FTA	FT%	OREB	DREB	REB	AST	STL	BLK	TOV	PF	+/-	FP
Stephon Castle	SAS	SAS @ OKC	10/30/2024	L	20	0	0	5	0.0	0	3	0.0	0	0	-	0	2	2	1	0	1	0	0	-4	6.9
Chris Paul	SAS	SAS vs. HOU	10/28/2024	L	29	16	5	10	50.0	3	4	75.0	3	3	100	1	0	1	3	1	0	2	4	-9	22.7
Harrison Barnes	SAS	SAS vs. HOU	10/28/2024	L	29	2	0	3	0.0	0	1	0.0	2	2	100	1	2	3	0	0	0	2	1	-6	3.6
Zach Collins	SAS	SAS vs. HOU	10/28/2024	L	13	11	3	4	75.0	1	2	50.0	4	4	100	1	2	3	1	2	0	0	2	2	22.1
Julian Champagnie	SAS	SAS vs. HOU	10/28/2024	L	28	5	2	7	28.6	1	6	16.7	0	0	-	1	4	5	1	1	1	0	2	2	18.5
Jeremy Sochan	SAS	SAS vs. HOU	10/28/2024	L	34	22	9	19	47.4	0	1	0.0	4	5	80.0	5	4	9	4	0	1	2	3	-12	39.8
Victor Wembanyama	SAS	SAS vs. HOU	10/28/2024	L	35	14	6	14	42.9	1	5	20.0	1	2	50.0	5	15	20	5	0	4	4	3	-7	53.5
Blake Wesley	SAS	SAS vs. HOU	10/28/2024	L	12	6	2	6	33.3	1	3	33.3	1	2	50.0	2	0	2	2	0	0	1	0	-1	10.4
Malaki Branham	SAS	SAS vs. HOU	10/28/2024	L	17	15	5	8	62.5	3	5	60.0	2	2	100	0	0	0	1	1	0	3	2	8	16.5
Keldon Johnson	SAS	SAS vs. HOU	10/28/2024	L	26	6	3	11	27.3	0	5	0.0	0	1	0.0	1	4	5	0	0	0	0	2	-3	12.0
Stephon Castle	SAS	SAS vs. HOU	10/28/2024	L	18	4	2	5	40.0	0	1	0.0	0	0	-	0	1	1	5	1	0	3	2	1	12.7
Stephon Castle	SAS	SAS vs. HOU	10/26/2024	W	27	8	2	8	25.0	0	2	0.0	4	6	66.7	0	1	1	3	2	1	3	3	5	19.7
Victor Wembanyama	SAS	SAS vs. HOU	10/26/2024	W	30	29	10	17	58.8	2	5	40.0	7	8	87.5	1	6	7	1	0	3	3	3	0	44.9
Malaki Branham	SAS	SAS vs. HOU	10/26/2024	W	14	7	3	5	60.0	0	0	-	1	1	100	0	3	3	2	0	2	2	0	4	17.6
Julian Champagnie	SAS	SAS vs. HOU	10/26/2024	W	25	12	4	8	50.0	2	4	50.0	2	2	100	3	3	6	0	0	0	2	1	2	17.2
Keldon Johnson	SAS	SAS vs. HOU	10/26/2024	W	29	16	5	11	45.5	1	3	33.3	5	6	83.3	1	7	8	0	1	0	0	2	4	28.6
Chris Paul	SAS	SAS vs. HOU	10/26/2024	W	27	3	1	3	33.3	1	2	50.0	0	0	-	0	0	0	9	1	0	4	2	-5	15.5
Harrison Barnes	SAS	SAS vs. HOU	10/26/2024	W	28	11	4	6	66.7	2	3	66.7	1	1	100	0	3	3	1	0	1	0	0	3	19.1
Zach Collins	SAS	SAS vs. HOU	10/26/2024	W	18	4	1	4	25.0	0	0	-	2	2	100	2	6	8	2	0	0	0	3	3	16.6
Jeremy Sochan	SAS	SAS vs. HOU	10/26/2024	W	37	17	8	14	57.1	0	1	0.0	1	2	50.0	3	9	12	3	2	0	3	3	-1	38.9
Chris Paul	SAS	SAS @ DAL	10/24/2024	L	29	3	1	6	16.7	1	4	25.0	0	0	-	0	7	7	8	1	0	2	3	-21	24.4
Keldon Johnson	SAS	SAS @ DAL	10/24/2024	L	25	7	3	9	33.3	1	3	33.3	0	0	-	0	4	4	2	0	0	2	0	-12	12.8
Jeremy Sochan	SAS	SAS @ DAL	10/24/2024	L	27	18	6	11	54.5	1	2	50.0	5	7	71.4	2	4	6	2	0	0	4	4	-12	24.2
Victor Wembanyama	SAS	SAS @ DAL	10/24/2024	L	28	17	5	18	27.8	1	8	12.5	6	6	100	2	7	9	1	0	1	4	1	-20	28.3
Stephon Castle	SAS	SAS @ DAL	10/24/2024	L	18	8	3	7	42.9	0	2	0.0	2	3	66.7	2	1	3	5	0	0	2	3	-3	17.1
Harrison Barnes	SAS	SAS @ DAL	10/24/2024	L	29	17	7	10	70.0	2	5	40.0	1	2	50.0	1	3	4	2	1	0	0	2	-12	27.8
Zach Collins	SAS	SAS @ DAL	10/24/2024	L	14	5	2	3	66.7	1	1	100	0	0	-	2	3	5	1	1	0	1	3	-1	14.5
Tre Jones	SAS	SAS @ DAL	10/24/2024	L	16	3	0	2	0.0	0	0	-	3	4	75.0	1	0	1	3	1	0	0	0	2	11.7
Julian Champagnie	SAS	SAS @ DAL	10/24/2024	L	27	18	7	12	58.3	4	8	50.0	0	0	-	2	5	7	3	1	2	3	1	-19	36.9
