PLAYER	TEAM	MATCH UP	GAME DATE	W/L	MIN	PTS	FGM	FGA	FG%	3PM	3PA	3P%	FTM	FTA	FT%	OREB	DREB	REB	AST	STL	BLK	TOV	PF	+/-	FP
Nikola Jović	MIA	MIA vs. IND	01/02/2025	L	25	8	3	7	42.9	0	2	0.0	2	2	100	0	2	2	5	1	0	1	1	-11	19.9
Jimmy Butler III	MIA	MIA vs. NOP	01/01/2025	W	25	9	3	5	60.0	1	2	50.0	2	2	100	0	4	4	2	0	0	0	1	9	16.8
Duncan Robinson	MIA	MIA vs. NOP	01/01/2025	W	25	17	7	13	53.8	3	7	42.9	0	0	-	0	4	4	3	1	0	0	2	7	29.3
Alec Burks	MIA	MIA vs. NOP	01/01/2025	W	19	6	1	4	25.0	1	2	50.0	3	3	100	0	1	1	2	0	0	0	0	2	10.2
Haywood Highsmith	MIA	MIA vs. NOP	01/01/2025	W	26	2	1	6	16.7	0	3	0.0	0	0	-	1	2	3	2	1	0	2	4	11	9.6
Bam Adebayo	MIA	MIA vs. NOP	01/01/2025	W	31	23	9	14	64.3	0	2	0.0	5	5	100	1	8	9	10	2	0	4	3	6	50.8
Nikola Jović	MIA	MIA vs. NOP	01/01/2025	W	34	8	3	6	50.0	2	4	50.0	0	0	-	0	7	7	6	0	0	4	1	0	21.4
Kel'el Ware	MIA	MIA vs. NOP	01/01/2025	W	17	10	4	4	100	1	1	100	1	2	50.0	1	4	5	1	0	1	0	2	5	20.5
Jaime Jaquez Jr.	MIA	MIA vs. NOP	01/01/2025	W	23	12	5	9	55.6	1	1	100	1	4	25.0	2	2	4	4	2	0	0	2	2	28.8
Tyler Herro	MIA	MIA vs. NOP	01/01/2025	W	40	32	11	22	50.0	5	12	41.7	5	5	100	0	1	1	4	0	0	0	1	13	39.2
Bam Adebayo	MIA	MIA @ HOU	12/29/2024	W	34	12	4	12	33.3	0	1	0.0	4	6	66.7	2	8	10	1	3	0	2	5	-1	32.5
Haywood Highsmith	MIA	MIA @ HOU	12/29/2024	W	38	15	6	9	66.7	3	6	50.0	0	0	-	4	4	8	2	2	1	3	1	10	33.6
Nikola Jović	MIA	MIA @ HOU	12/29/2024	W	31	18	5	9	55.6	3	5	60.0	5	5	100	2	5	7	6	0	0	0	1	18	35.4
Tyler Herro	MIA	MIA @ HOU	12/29/2024	W	37	27	10	17	58.8	3	7	42.9	4	7	57.1	0	6	6	9	0	0	3	2	13	44.7
Terry Rozier	MIA	MIA @ HOU	12/29/2024	W	38	14	6	19	31.6	0	8	0.0	2	2	100	1	4	5	0	1	1	2	1	-3	24.0
Kel'el Ware	MIA	MIA @ HOU	12/29/2024	W	14	7	3	3	100	0	0	-	1	3	33.3	1	6	7	2	0	1	1	2	5	20.4
Jaime Jaquez Jr.	MIA	MIA @ HOU	12/29/2024	W	16	2	1	3	33.3	0	0	-	0	0	-	2	1	3	0	0	0	0	0	-7	5.6
Alec Burks	MIA	MIA @ HOU	12/29/2024	W	18	4	1	5	20.0	1	5	20.0	1	1	100	0	0	0	0	0	0	2	1	-2	2.0
Kevin Love	MIA	MIA @ HOU	12/29/2024	W	14	5	1	7	14.3	0	1	0.0	3	4	75.0	3	3	6	1	0	0	1	1	-13	12.7
Nikola Jović	MIA	MIA @ ATL	12/28/2024	L	18	4	0	3	0.0	0	2	0.0	4	5	80.0	1	1	2	1	0	0	1	2	-11	6.9
Haywood Highsmith	MIA	MIA @ ATL	12/28/2024	L	36	14	6	8	75.0	2	3	66.7	0	0	-	3	3	6	2	0	0	1	4	-11	23.2
Duncan Robinson	MIA	MIA @ ATL	12/28/2024	L	38	16	6	14	42.9	4	10	40.0	0	0	-	0	5	5	5	2	0	1	3	10	34.5
Bam Adebayo	MIA	MIA @ ATL	12/28/2024	L	37	17	8	17	47.1	0	2	0.0	1	1	100	3	7	10	2	1	2	2	3	-1	39.0
Terry Rozier	MIA	MIA @ ATL	12/28/2024	L	20	9	3	8	37.5	1	5	20.0	2	2	100	0	5	5	1	1	2	1	0	-9	24.5
Kel'el Ware	MIA	MIA @ ATL	12/28/2024	L	10	4	2	3	66.7	0	1	0.0	0	0	-	0	1	1	0	1	0	0	0	-8	8.2
Jaime Jaquez Jr.	MIA	MIA @ ATL	12/28/2024	L	21	8	4	12	33.3	0	5	0.0	0	0	-	1	4	5	1	3	0	0	1	-5	24.5
Tyler Herro	MIA	MIA @ ATL	12/28/2024	L	36	28	8	15	53.3	4	7	57.1	8	8	100	0	7	7	10	0	0	2	3	-3	49.4
Alec Burks	MIA	MIA @ ATL	12/28/2024	L	19	10	3	9	33.3	2	6	33.3	2	2	100	0	1	1	1	1	0	0	1	-16	15.7
Bam Adebayo	MIA	MIA @ ORL	12/26/2024	W	35	4	2	10	20.0	0	1	0.0	0	0	-	3	6	9	7	0	5	4	4	-3	36.3
Jaime Jaquez Jr.	MIA	MIA @ ORL	12/26/2024	W	31	15	4	9	44.4	3	5	60.0	4	4	100	2	2	4	4	5	1	3	2	2	40.8
Nikola Jović	MIA	MIA @ ORL	12/26/2024	W	24	8	3	8	37.5	2	4	50.0	0	0	-	0	4	4	5	3	0	2	0	5	27.3
Terry Rozier	MIA	MIA @ ORL	12/26/2024	W	29	14	6	14	42.9	1	2	50.0	1	2	50.0	1	3	4	1	1	0	2	1	12	21.3
Alec Burks	MIA	MIA @ ORL	12/26/2024	W	32	17	4	5	80.0	3	3	100	6	7	85.7	1	5	6	0	3	0	1	3	17	32.2
Kel'el Ware	MIA	MIA @ ORL	12/26/2024	W	13	2	1	4	25.0	0	1	0.0	0	0	-	0	0	0	1	0	0	0	2	4	3.5
Tyler Herro	MIA	MIA @ ORL	12/26/2024	W	32	20	8	17	47.1	3	6	50.0	1	1	100	0	3	3	2	1	0	6	1	-10	23.6
Haywood Highsmith	MIA	MIA @ ORL	12/26/2024	W	27	9	3	6	50.0	3	5	60.0	0	0	-	0	3	3	0	1	0	2	5	-10	13.6
Duncan Robinson	MIA	MIA @ ORL	12/26/2024	W	18	0	0	3	0.0	0	3	0.0	0	0	-	0	2	2	1	0	0	0	2	-12	3.9
Bam Adebayo	MIA	MIA vs. BKN	12/23/2024	W	31	23	8	12	66.7	0	2	0.0	7	8	87.5	0	7	7	7	1	0	2	1	8	42.9
Duncan Robinson	MIA	MIA vs. BKN	12/23/2024	W	25	17	6	11	54.5	5	10	50.0	0	0	-	1	0	1	4	1	0	2	3	11	25.2
Haywood Highsmith	MIA	MIA vs. BKN	12/23/2024	W	20	3	1	4	25.0	1	3	33.3	0	0	-	0	2	2	0	0	0	1	3	15	4.4
Kel'el Ware	MIA	MIA vs. BKN	12/23/2024	W	17	9	4	6	66.7	1	2	50.0	0	0	-	2	5	7	0	2	1	2	2	7	24.4
Pelle Larsson	MIA	MIA vs. BKN	12/23/2024	W	17	2	0	5	0.0	0	3	0.0	2	2	100	0	1	1	1	1	0	1	2	-5	6.7
Nikola Jović	MIA	MIA vs. BKN	12/23/2024	W	32	18	5	8	62.5	4	5	80.0	4	4	100	0	4	4	4	0	0	1	1	21	27.8
Tyler Herro	MIA	MIA vs. BKN	12/23/2024	W	39	17	5	13	38.5	2	7	28.6	5	6	83.3	0	12	12	9	0	1	1	0	13	46.9
Alec Burks	MIA	MIA vs. BKN	12/23/2024	W	24	12	4	8	50.0	3	6	50.0	1	2	50.0	1	2	3	1	1	1	0	2	17	23.1
Jaime Jaquez Jr.	MIA	MIA vs. BKN	12/23/2024	W	24	9	3	4	75.0	1	2	50.0	2	2	100	1	4	5	0	0	0	2	1	-8	13.0
Pelle Larsson	MIA	MIA @ ORL	12/21/2024	L	24	5	1	2	50.0	0	0	-	3	3	100	0	2	2	2	0	0	1	5	-2	9.4
Jaime Jaquez Jr.	MIA	MIA @ ORL	12/21/2024	L	18	5	1	4	25.0	0	0	-	3	4	75.0	0	2	2	4	0	0	3	1	6	10.4
Duncan Robinson	MIA	MIA @ ORL	12/21/2024	L	27	10	3	7	42.9	2	6	33.3	2	2	100	1	3	4	3	0	0	1	3	-8	18.3
Terry Rozier	MIA	MIA @ ORL	12/21/2024	L	33	23	8	15	53.3	2	7	28.6	5	6	83.3	1	4	5	2	0	0	0	2	1	32.0
Kel'el Ware	MIA	MIA @ ORL	12/21/2024	L	14	8	4	4	100	0	0	-	0	0	-	2	5	7	0	0	2	0	1	26	22.4
Nikola Jović	MIA	MIA @ ORL	12/21/2024	L	19	4	0	3	0.0	0	2	0.0	4	4	100	0	1	1	0	1	0	0	4	0	8.2
Tyler Herro	MIA	MIA @ ORL	12/21/2024	L	38	22	7	17	41.2	3	9	33.3	5	7	71.4	0	6	6	5	0	0	4	1	-5	32.7
Bam Adebayo	MIA	MIA @ ORL	12/21/2024	L	34	24	8	15	53.3	0	4	0.0	8	12	66.7	1	5	6	0	2	0	4	2	-35	33.2
Dru Smith	MIA	MIA @ ORL	12/21/2024	L	26	13	4	8	50.0	2	4	50.0	3	4	75.0	2	2	4	0	4	0	1	5	-17	28.8
Nikola Jović	MIA	MIA vs. OKC	12/20/2024	L	19	7	2	7	28.6	1	4	25.0	2	3	66.7	0	1	1	0	0	0	2	2	-3	6.2
Dru Smith	MIA	MIA vs. OKC	12/20/2024	L	30	13	5	6	83.3	3	4	75.0	0	0	-	0	0	0	4	2	1	3	3	-9	25.0
Haywood Highsmith	MIA	MIA vs. OKC	12/20/2024	L	24	3	1	3	33.3	1	3	33.3	0	0	-	0	5	5	0	1	0	3	1	-9	9.0
Tyler Herro	MIA	MIA vs. OKC	12/20/2024	L	36	28	11	24	45.8	3	10	30.0	3	5	60.0	3	9	12	5	3	0	0	1	-2	58.9
Duncan Robinson	MIA	MIA vs. OKC	12/20/2024	L	31	13	4	14	28.6	3	11	27.3	2	2	100	0	3	3	6	0	0	0	1	-3	25.6
Jaime Jaquez Jr.	MIA	MIA vs. OKC	12/20/2024	L	30	9	3	8	37.5	0	3	0.0	3	4	75.0	0	6	6	0	1	0	2	5	-5	17.2
