PLAYER	TEAM	MATCH UP	GAME DATE	W/L	MIN	PTS	FGM	FGA	FG%	3PM	3PA	3P%	FTM	FTA	FT%	OREB	DREB	REB	AST	STL	BLK	TOV	PF	+/-	FP
Dyson Daniels	ATL	ATL @ MIA	02/26/2025	L	33	18	8	10	80.0	1	1	100	1	2	50.0	2	3	5	5	2	0	3	1	-6	34.5
Mouhamed Gueye	ATL	ATL @ MIA	02/26/2025	L	12	5	2	3	66.7	1	1	100	0	0	-	1	0	1	0	0	0	1	3	-7	5.2
Zaccharie Risacher	ATL	ATL @ MIA	02/26/2025	L	26	11	4	6	66.7	2	3	66.7	1	2	50.0	0	3	3	3	0	0	2	3	-18	17.1
Clint Capela	ATL	ATL @ MIA	02/26/2025	L	16	8	4	6	66.7	0	1	0.0	0	0	-	0	3	3	2	0	0	0	1	-19	14.6
Caris LeVert	ATL	ATL @ MIA	02/26/2025	L	32	17	6	12	50.0	3	8	37.5	2	2	100	0	2	2	2	2	0	1	1	-9	27.4
Georges Niang	ATL	ATL @ MIA	02/26/2025	L	24	7	3	10	30.0	1	6	16.7	0	0	-	0	4	4	2	0	1	1	0	-19	16.8
Trae Young	ATL	ATL @ MIA	02/26/2025	L	36	17	4	12	33.3	1	6	16.7	8	8	100	0	2	2	8	0	0	4	2	-11	27.4
Terance Mann	ATL	ATL @ MIA	02/26/2025	L	29	13	4	7	57.1	2	4	50.0	3	4	75.0	1	3	4	4	1	0	1	3	-18	25.8
Onyeka Okongwu	ATL	ATL vs. MIA	02/24/2025	W	29	17	7	10	70.0	2	3	66.7	1	2	50.0	1	7	8	3	2	0	2	1	10	35.1
Dyson Daniels	ATL	ATL vs. MIA	02/24/2025	W	34	10	5	12	41.7	0	3	0.0	0	0	-	2	9	11	2	7	0	2	4	7	45.2
Mouhamed Gueye	ATL	ATL vs. MIA	02/24/2025	W	16	9	4	6	66.7	1	3	33.3	0	0	-	0	3	3	3	0	1	2	1	7	18.1
Zaccharie Risacher	ATL	ATL vs. MIA	02/24/2025	W	26	2	1	8	12.5	0	3	0.0	0	0	-	2	1	3	1	0	0	1	1	-1	6.1
Clint Capela	ATL	ATL vs. MIA	02/24/2025	W	19	8	4	8	50.0	0	0	-	0	0	-	5	6	11	1	2	0	1	4	2	27.7
Caris LeVert	ATL	ATL vs. MIA	02/24/2025	W	28	15	5	12	41.7	1	4	25.0	4	4	100	2	2	4	2	1	0	1	2	5	24.8
Georges Niang	ATL	ATL vs. MIA	02/24/2025	W	24	11	4	9	44.4	3	7	42.9	0	0	-	0	5	5	1	0	0	0	5	-2	18.5
Trae Young	ATL	ATL vs. MIA	02/24/2025	W	38	11	4	14	28.6	0	7	0.0	3	3	100	0	3	3	14	0	1	4	2	26	34.6
Terance Mann	ATL	ATL vs. MIA	02/24/2025	W	26	15	6	9	66.7	2	5	40.0	1	3	33.3	1	1	2	2	1	0	3	2	6	20.4
Zaccharie Risacher	ATL	ATL vs. DET	02/23/2025	L	31	19	5	10	50.0	4	6	66.7	5	5	100	0	6	6	3	2	2	0	0	10	42.7
Clint Capela	ATL	ATL vs. DET	02/23/2025	L	18	8	3	3	100	0	0	-	2	4	50.0	1	6	7	0	0	2	0	1	0	22.4
Caris LeVert	ATL	ATL vs. DET	02/23/2025	L	23	7	3	10	30.0	1	4	25.0	0	0	-	0	1	1	1	0	0	0	1	-13	9.7
Georges Niang	ATL	ATL vs. DET	02/23/2025	L	36	27	10	20	50.0	7	14	50.0	0	0	-	2	3	5	1	1	1	2	5	-12	38.5
Trae Young	ATL	ATL vs. DET	02/23/2025	L	38	38	10	24	41.7	6	15	40.0	12	15	80.0	0	2	2	13	1	0	7	5	2	55.9
Terance Mann	ATL	ATL vs. DET	02/23/2025	L	14	2	1	1	100	0	0	-	0	2	0.0	2	1	3	0	0	0	0	2	-12	5.6
Dyson Daniels	ATL	ATL vs. DET	02/23/2025	L	38	24	10	14	71.4	3	3	100	1	2	50.0	0	5	5	6	4	1	3	3	-2	51.0
Mouhamed Gueye	ATL	ATL vs. DET	02/23/2025	L	12	2	1	4	25.0	0	2	0.0	0	0	-	1	1	2	0	0	0	1	2	5	3.4
Onyeka Okongwu	ATL	ATL vs. DET	02/23/2025	L	30	16	5	10	50.0	0	1	0.0	6	8	75.0	4	5	9	6	0	0	0	2	-3	35.8
Dyson Daniels	ATL	ATL vs. ORL	02/20/2025	L	34	10	3	15	20.0	0	3	0.0	4	6	66.7	3	8	11	4	3	0	0	2	-4	38.2
Zaccharie Risacher	ATL	ATL vs. ORL	02/20/2025	L	24	11	4	15	26.7	3	5	60.0	0	0	-	5	7	12	1	1	1	1	1	7	31.9
Caris LeVert	ATL	ATL vs. ORL	02/20/2025	L	28	13	6	13	46.2	0	3	0.0	1	4	25.0	0	4	4	0	2	0	0	4	-8	23.8
Trae Young	ATL	ATL vs. ORL	02/20/2025	L	37	38	13	28	46.4	4	13	30.8	8	10	80.0	1	2	3	6	1	0	5	4	-7	48.6
Onyeka Okongwu	ATL	ATL vs. ORL	02/20/2025	L	30	11	4	8	50.0	0	2	0.0	3	4	75.0	2	5	7	3	0	1	2	4	1	24.9
Terance Mann	ATL	ATL vs. ORL	02/20/2025	L	22	7	3	5	60.0	1	3	33.3	0	0	-	0	0	0	3	0	0	1	2	-6	10.5
Mouhamed Gueye	ATL	ATL vs. ORL	02/20/2025	L	15	2	1	2	50.0	0	1	0.0	0	0	-	0	2	2	0	0	1	0	3	-4	7.4
Georges Niang	ATL	ATL vs. ORL	02/20/2025	L	26	8	2	6	33.3	2	4	50.0	2	2	100	0	6	6	2	0	0	0	4	-5	18.2
Clint Capela	ATL	ATL vs. ORL	02/20/2025	L	18	3	1	6	16.7	0	0	-	1	2	50.0	3	1	4	1	0	1	0	1	-7	12.3
Terance Mann	ATL	ATL @ NYK	02/12/2025	L	16	1	0	4	0.0	0	0	-	1	2	50.0	3	3	6	2	3	0	0	4	-12	20.2
Dominick Barlow	ATL	ATL @ NYK	02/12/2025	L	12	6	3	6	50.0	0	1	0.0	0	0	-	2	1	3	1	0	0	1	3	-7	10.1
Zaccharie Risacher	ATL	ATL @ NYK	02/12/2025	L	30	16	6	11	54.5	2	4	50.0	2	2	100	0	2	2	1	1	1	1	2	-3	24.9
Caris LeVert	ATL	ATL @ NYK	02/12/2025	L	35	20	8	13	61.5	2	4	50.0	2	4	50.0	5	5	10	7	0	3	1	4	10	50.5
Georges Niang	ATL	ATL @ NYK	02/12/2025	L	34	21	8	16	50.0	4	10	40.0	1	1	100	1	3	4	3	1	2	0	5	18	39.3
Trae Young	ATL	ATL @ NYK	02/12/2025	L	44	38	11	29	37.9	4	11	36.4	12	14	85.7	0	1	1	19	0	0	8	2	0	59.7
Onyeka Okongwu	ATL	ATL @ NYK	02/12/2025	L	41	21	9	10	90.0	0	1	0.0	3	8	37.5	5	9	14	5	2	3	0	3	6	60.3
Dyson Daniels	ATL	ATL @ NYK	02/12/2025	L	36	23	10	15	66.7	2	3	66.7	1	2	50.0	1	3	4	4	4	0	1	5	2	44.8
Mouhamed Gueye	ATL	ATL @ NYK	02/12/2025	L	16	2	0	6	0.0	0	4	0.0	2	2	100	2	1	3	1	1	1	0	1	-19	13.1
Caris LeVert	ATL	ATL @ ORL	02/10/2025	W	32	18	6	11	54.5	3	7	42.9	3	4	75.0	0	8	8	2	0	0	0	2	6	30.6
Trae Young	ATL	ATL @ ORL	02/10/2025	W	37	19	6	17	35.3	1	8	12.5	6	7	85.7	1	4	5	8	1	0	9	1	3	31.0
