PLAYER	TEAM	MATCH UP	GAME DATE	W/L	MIN	PTS	FGM	FGA	FG%	3PM	3PA	3P%	FTM	FTA	FT%	OREB	DREB	REB	AST	STL	BLK	TOV	PF	+/-	FP
Norman Powell	LAC	LAC @ UTA	02/13/2025	W	46	41	13	26	50.0	5	10	50.0	10	13	76.9	1	2	3	1	1	0	3	2	13	46.1
Bogdan Bogdanović	LAC	LAC @ UTA	02/13/2025	W	23	7	3	10	30.0	1	6	16.7	0	0	-	0	1	1	2	3	0	0	3	-4	20.2
James Harden	LAC	LAC @ UTA	02/13/2025	W	49	32	8	19	42.1	5	13	38.5	11	15	73.3	1	9	10	7	3	2	3	4	11	66.5
Derrick Jones Jr.	LAC	LAC @ UTA	02/13/2025	W	23	8	3	9	33.3	1	2	50.0	1	2	50.0	0	2	2	0	1	0	1	4	-1	12.4
Ivica Zubac	LAC	LAC @ UTA	02/13/2025	W	25	10	4	12	33.3	0	0	-	2	2	100	6	2	8	0	2	1	1	2	-3	27.6
James Harden	LAC	LAC vs. MEM	02/12/2025	W	35	18	6	18	33.3	2	7	28.6	4	4	100	1	7	8	10	1	1	5	0	10	43.6
Norman Powell	LAC	LAC vs. MEM	02/12/2025	W	33	18	7	14	50.0	1	5	20.0	3	4	75.0	1	4	5	2	2	0	2	2	21	31.0
Kris Dunn	LAC	LAC vs. MEM	02/12/2025	W	21	14	5	6	83.3	4	4	100	0	0	-	2	1	3	5	5	0	1	2	25	39.1
Ivica Zubac	LAC	LAC vs. MEM	02/12/2025	W	32	12	5	7	71.4	0	0	-	2	2	100	3	10	13	3	3	1	2	2	17	42.1
Nicolas Batum	LAC	LAC vs. MEM	02/12/2025	W	13	3	1	4	25.0	1	4	25.0	0	0	-	0	3	3	0	1	0	1	1	-4	8.6
Kawhi Leonard	LAC	LAC vs. MEM	02/12/2025	W	34	25	9	19	47.4	2	6	33.3	5	5	100	1	4	5	4	3	0	2	1	25	44.0
Bogdan Bogdanović	LAC	LAC vs. MEM	02/12/2025	W	18	7	3	4	75.0	1	2	50.0	0	0	-	1	1	2	1	1	0	2	1	-10	11.9
Derrick Jones Jr.	LAC	LAC vs. MEM	02/12/2025	W	21	9	4	7	57.1	1	2	50.0	0	0	-	2	0	2	0	1	0	0	4	-3	14.4
