PLAYER	TEAM	MATCH UP	GAME DATE	W/L	MIN	PTS	FGM	FGA	FG%	3PM	3PA	3P%	FTM	FTA	FT%	OREB	DREB	REB	AST	STL	BLK	TOV	PF	+/-	FP
Paul George	PHI	PHI vs. BOS	02/20/2025	L	29	17	7	14	50.0	3	9	33.3	0	0	-	0	2	2	2	1	0	1	1	-24	24.4
Guerschon Yabusele	PHI	PHI @ BKN	02/12/2025	L	21	5	2	5	40.0	1	3	33.3	0	0	-	1	1	2	1	0	0	2	0	3	6.9
Adem Bona	PHI	PHI @ BKN	02/12/2025	L	17	2	1	2	50.0	0	0	-	0	0	-	1	1	2	0	0	1	1	2	0	6.4
Paul George	PHI	PHI @ BKN	02/12/2025	L	37	2	1	7	14.3	0	5	0.0	0	0	-	0	6	6	4	2	3	3	2	8	27.2
Quentin Grimes	PHI	PHI @ BKN	02/12/2025	L	36	30	10	18	55.6	4	9	44.4	6	9	66.7	2	7	9	4	2	1	2	1	-3	53.8
Jeff Dowtin Jr.	PHI	PHI @ BKN	02/12/2025	L	15	2	1	5	20.0	0	2	0.0	0	0	-	0	1	1	3	0	0	1	1	-8	6.7
Andre Drummond	PHI	PHI @ BKN	02/12/2025	L	15	4	2	5	40.0	0	1	0.0	0	0	-	3	5	8	1	1	2	0	2	-8	24.1
Kelly Oubre Jr.	PHI	PHI @ BKN	02/12/2025	L	39	30	10	16	62.5	2	3	66.7	8	8	100	0	3	3	0	2	0	1	3	-2	38.6
Jared Butler	PHI	PHI @ BKN	02/12/2025	L	25	8	2	9	22.2	0	4	0.0	4	5	80.0	0	2	2	9	0	2	4	1	-5	25.9
Justin Edwards	PHI	PHI @ BKN	02/12/2025	L	31	13	6	13	46.2	1	5	20.0	0	0	-	2	3	5	3	3	0	0	3	1	32.5
Jared Butler	PHI	PHI vs. TOR	02/11/2025	L	16	15	6	10	60.0	1	3	33.3	2	2	100	1	3	4	4	1	0	0	1	8	28.8
Guerschon Yabusele	PHI	PHI vs. TOR	02/11/2025	L	22	8	2	9	22.2	2	6	33.3	2	2	100	3	3	6	2	1	0	1	2	6	20.2
Justin Edwards	PHI	PHI vs. TOR	02/11/2025	L	16	9	4	7	57.1	1	2	50.0	0	0	-	1	1	2	0	1	0	1	2	-7	13.4
Tyrese Maxey	PHI	PHI vs. TOR	02/11/2025	L	34	5	1	9	11.1	1	7	14.3	2	2	100	0	5	5	3	0	0	4	4	-15	11.5
